train_csv: lgb_proceeded_train_20200116_102618_20200119_094818
lgb_loss: 0.505146985949645
lgb_loss: 0.48234903303173804
lgb_loss: 0.5208360908495773
lgb_loss: 0.523447520740153
lgb_loss: 0.49874664958118187
lgb_loss: 0.5111196147620684
lgb_loss: 0.5050594037819675
lgb_loss: 0.48992744833567015
lgb_loss: 0.5024004844574446
lgb_loss: 0.4771186508733186
lgb_loss: 0.5121726046555746
lgb_loss: 0.5187465364945574
lgb_loss: 0.4645215466059708
lgb_loss: 0.5061607673043658
lgb_loss: 0.4897091581455617
lgb_loss: 0.5307637056234176
fold_0_seed_average_loss: 0.5023891375745133
lgb_loss: 0.48851834037375075
lgb_loss: 0.4973915089483978
lgb_loss: 0.47927414886869835
lgb_loss: 0.5135303177938122
lgb_loss: 0.4918857004811563
lgb_loss: 0.4949043135889435
lgb_loss: 0.47465092238100515
lgb_loss: 0.4802794050743373
lgb_loss: 0.48442428882509037
lgb_loss: 0.51766281693748
lgb_loss: 0.4845678728460253
lgb_loss: 0.49374552847858266
lgb_loss: 0.5043414643036603
lgb_loss: 0.5041501334996539
lgb_loss: 0.483525893810854
lgb_loss: 0.5189622547817612
fold_1_seed_average_loss: 0.49448843193707553
lgb_loss: 0.48497201499486486
lgb_loss: 0.5045127254283043
lgb_loss: 0.507352402864377
lgb_loss: 0.5158303672136584
lgb_loss: 0.5220333971211765
lgb_loss: 0.5012836550369376
lgb_loss: 0.513391967213372
lgb_loss: 0.5163707978856721
lgb_loss: 0.5154707198527435
lgb_loss: 0.5018833142135164
lgb_loss: 0.4950581845142944
lgb_loss: 0.5161913315170972
lgb_loss: 0.516887834330879
lgb_loss: 0.49909034468879265
lgb_loss: 0.5185594047631406
lgb_loss: 0.49468601170348203
fold_2_seed_average_loss: 0.5077234045838943
lgb_loss: 0.49127369564197343
lgb_loss: 0.4884152261740725
lgb_loss: 0.5003168782823864
lgb_loss: 0.5226147853891037
lgb_loss: 0.5156330136062628
lgb_loss: 0.5100696409425314
lgb_loss: 0.5193890291847232
lgb_loss: 0.5201820013615666
lgb_loss: 0.511264502210021
lgb_loss: 0.512179353418478
lgb_loss: 0.4924665609747778
lgb_loss: 0.4942121900618476
lgb_loss: 0.5308921478220229
lgb_loss: 0.49924550695564274
lgb_loss: 0.5015990021106316
lgb_loss: 0.4995408927433539
fold_3_seed_average_loss: 0.5068309016799623
seed_brending_loss: 0.5642273784227883
