train_csv: lgb_proceeded_train_20200119_001957_20200119_103748
lgb_loss: 0.507524171598329
lgb_loss: 0.48064598291422
lgb_loss: 0.5205308140864395
lgb_loss: 0.5063296943216273
lgb_loss: 0.4948549114948697
lgb_loss: 0.5115458047350022
lgb_loss: 0.5001910587364728
lgb_loss: 0.4966111878890306
lgb_loss: 0.5192437025533658
lgb_loss: 0.49359488847163047
lgb_loss: 0.5001309284956688
lgb_loss: 0.5055799033243031
lgb_loss: 0.46541006014555575
lgb_loss: 0.48800525420147767
lgb_loss: 0.508873556128048
lgb_loss: 0.5282575693408305
fold_0_seed_average_loss: 0.5017080930273045
lgb_loss: 0.4967540022626673
lgb_loss: 0.5029657532220371
lgb_loss: 0.48342623093756054
lgb_loss: 0.49104752142390773
lgb_loss: 0.49884773186455234
lgb_loss: 0.4878832745833317
lgb_loss: 0.4597104745338326
lgb_loss: 0.4815891806909366
lgb_loss: 0.4904205666050738
lgb_loss: 0.5239697182109648
lgb_loss: 0.4988458335979137
lgb_loss: 0.49699006161591675
lgb_loss: 0.49825776038599245
lgb_loss: 0.5016587437538882
lgb_loss: 0.4861111558087098
lgb_loss: 0.5125133341918611
fold_1_seed_average_loss: 0.4944369589805716
lgb_loss: 0.5093883908609936
lgb_loss: 0.5017098092929044
lgb_loss: 0.5032115891324158
lgb_loss: 0.48961507893914846
lgb_loss: 0.5149235689360084
lgb_loss: 0.5062118720253627
lgb_loss: 0.5061737278775653
lgb_loss: 0.5130824672348081
lgb_loss: 0.511861092438131
lgb_loss: 0.5149026428090875
lgb_loss: 0.4858996634741086
lgb_loss: 0.5146504267248937
lgb_loss: 0.5066881853312515
lgb_loss: 0.49141718120888267
lgb_loss: 0.5004227828412176
lgb_loss: 0.49152453372303273
fold_2_seed_average_loss: 0.5038551883031133
lgb_loss: 0.48434793025409373
lgb_loss: 0.4892148345866447
lgb_loss: 0.49510143715751187
lgb_loss: 0.5216531901657789
lgb_loss: 0.5157307729637941
lgb_loss: 0.5191110945327979
lgb_loss: 0.5170206230998304
lgb_loss: 0.5055514357734359
lgb_loss: 0.5110328941502209
lgb_loss: 0.5059173926538192
lgb_loss: 0.4921895660508998
lgb_loss: 0.4998099896294135
lgb_loss: 0.5434060076137947
lgb_loss: 0.5001956021205272
lgb_loss: 0.5081607901384808
lgb_loss: 0.5017747781343089
fold_3_seed_average_loss: 0.5068886461890845
seed_brending_loss: 0.553197557196727
