train_csv: lgb_proceeded_train_20200116_102618_20200119_100302
lgb_loss: 0.510218725535893
lgb_loss: 0.4740435617669895
lgb_loss: 0.5072997924568812
lgb_loss: 0.5095537131897966
lgb_loss: 0.49478702940418906
lgb_loss: 0.5006896228394042
lgb_loss: 0.4922037584755188
lgb_loss: 0.49682160661952146
lgb_loss: 0.5063496912245373
lgb_loss: 0.48504002296138027
lgb_loss: 0.5161436563106769
lgb_loss: 0.5210483210714201
lgb_loss: 0.468187443577054
lgb_loss: 0.5070163123627489
lgb_loss: 0.48294166151309015
lgb_loss: 0.5252327973404147
fold_0_seed_average_loss: 0.49984860729059477
lgb_loss: 0.48062716366403757
lgb_loss: 0.49799708778396656
lgb_loss: 0.4801919751120911
lgb_loss: 0.5123709514767927
lgb_loss: 0.4953998462501542
lgb_loss: 0.49161713417349906
lgb_loss: 0.48208495136717544
lgb_loss: 0.4786758055655528
lgb_loss: 0.4914373797366509
lgb_loss: 0.5181523099176423
lgb_loss: 0.48342315451762186
lgb_loss: 0.49116048136501367
lgb_loss: 0.49266877846261836
lgb_loss: 0.49086494566530825
lgb_loss: 0.4911553686956317
lgb_loss: 0.5209729411195596
fold_1_seed_average_loss: 0.4936750171795823
lgb_loss: 0.49924652892677723
lgb_loss: 0.5066550478615175
lgb_loss: 0.5133636554053109
lgb_loss: 0.5200203345266879
lgb_loss: 0.5074480776213826
lgb_loss: 0.5019488723487024
lgb_loss: 0.5040684908878601
lgb_loss: 0.51290288353535
lgb_loss: 0.5214856991316879
lgb_loss: 0.5011367442077623
lgb_loss: 0.49679921376050673
lgb_loss: 0.5191934088012147
lgb_loss: 0.5214734631643193
lgb_loss: 0.4955223261210072
lgb_loss: 0.5104912569061704
lgb_loss: 0.49034032166573016
fold_2_seed_average_loss: 0.5076310203044991
lgb_loss: 0.4867564928693847
lgb_loss: 0.494616208651684
lgb_loss: 0.5004204522276812
lgb_loss: 0.5192064626684139
lgb_loss: 0.5156211682342089
lgb_loss: 0.5247436229797561
lgb_loss: 0.5236772156998846
lgb_loss: 0.5208011124508676
lgb_loss: 0.5064327985093172
lgb_loss: 0.5162271859255767
lgb_loss: 0.49085695440285226
lgb_loss: 0.49798702273436535
lgb_loss: 0.5393233192434641
lgb_loss: 0.5015099914163244
lgb_loss: 0.5157329609745528
lgb_loss: 0.4968385719573474
fold_3_seed_average_loss: 0.509421971309105
seed_brending_loss: 0.5654537472343195
